,label,tweet,label_id,clean_teks
3609,fear,Akutu pengen ngeluh tapi takut gitu karena ya takut dikatain ga bersyukur ampe sempet dinyinyirin kerjaanku cuma curhat sama marah2 tp gmn ya,1,keluh takut ya takut dikatain syukur ampe sempet dinyinyirin kerja curhat marah ya
3610,love,terkenal dengan kegiatan blusukan ke pasar-pasar atau gang-gang sempit. Tujuan Presiden RI ini semata-mata agar dapat berinteraksi langsung dengan masyarakat Indonesia. #JokowiSekaliLagi,3,kenal giat blusukan pasarpasar ganggang sempit tuju presiden ri sematamata interaksi langsung masyarakat indonesia jokowisekalilagi
3611,love,"Gimana bunda gak sayang kamu nak kalo kamu semanis ini :"") nanti muncul di mimpi bunda ya bunda seneng dipanggil sama kamu dan cerita cerita sama kamu nak [URL]",3,gimana bunda sayang anak seman muncul mimpi bunda ya bunda senang panggil cerita cerita anak url
3612,sadness,"Lagian, emg ga cape apa jd lemah terus? Menurut saya malah justru lebih capek jd orang lemah drpd org kuat. Karena ya org lemah pasti pikirannya aja udah negatif mulu beda sama orang kuat. Sedangkan emang udah kebukti kan kalo kita mikirin hal negatif bisa berdampak negatif jg?",4,capai lemah capai orang lemah orang kuat ya orang lemah pikir negatif beda orang kuat bukti pikir negatif dampak negatif
3613,anger,"Entah kenapa kalau jam segini belum bisa tidur tuh jadi keinget sama masalalu. Dimana orang2 yg menatap gua dgn wajah sinis, dingin, acuh, berasa kek gua yg paling salah. Gua sih bodoamat! Cuma, entah kenapa mau bersikap baik atau suka dengan orang2 itu GAK BISA. #DailySinthaa",0,jam gin tidur tuh keinget masalalu mana orang tatap wajah sinis dingin acuh asa kek salah sih bodoamat sikap suka orang dailysinthaa
3614,sadness,"Wa inii ... mantep nii Wa inii, wa inii tok, dari kemarin jg belum nonton deadpool, han solo gr"" gaada temen kasian ! Dasar miskin, gapunya temen ! [URL]",4,ini mantap nii ini ini tok kemarin nonton deadpool han solo gr teman kasihan dasar miskin teman url
3615,love,pantesan ada notif di FB. hari ini 4 thn yg lalu video ini bikin gw makin yakin jatuh cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,3,notif facebook video bikin jatuh cinta pandang doi an adekgemas fever landa
3616,fear,[USERNAME] Laut juga. Taukan gimana konconya hiu megalodon ternyata masih banyak yang idup dengan visualisasi yang lebih creepy daripada setan jenis apapun. Merinding w liat gambarnya doang:(,1,username laut tau gimana konco hiu megalodon hidup visualisasi creepy setan jenis apa merinding liat gambar
3617,anger,"Pelit amat siiihh padahal TA ku karo TA mu kan bedo, lagian kowe yowes pendadaran, nek kowe jaluk TA ku yo langsung tak wenehi  didepan pembimbing sok jadi pahlawan yang bantuin aku, tp kenyataan NOL! gituin aja terus yhaaaa. Astagfirullah hal aziem. Sabar :)",0,pelit siiihh ta ku karo ta mu bedo yowes dadar nek jaluk ta ku yo langsung wenehi depan bimbing sok pahlawan bantuin nyata nol yhaaaa astagfirullah aziem sabar
3618,happy,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Alhamdulillah lancar acaranya [USERNAME] semoga berkah dunia-akhirat Ami,2,username username username username username username username username username username username username username alhamdulillah lancar acara username moga berkah duniaakhirat ami
3619,fear,"Jujur gue takut banget mau ngejalanin ini lagi, semakin dekat, smkin takut mau nangis aja rasanya, gak tau knpa setakut ini, kek bertanya2 mulu gue bisa gak ya jalaninnya, gue mampu gak yaa, apa gue mundur aja, apa ini jalan yg terbaik buat gue",1,jujur takut ngejalanin smkin takut nang takut kek ya jalaninnya yaa mundur jalan baik
3620,fear,"Baru persiapan doang udah gosong gimana waktu gw ospek nanti, 6 hari dilatih militer coy. Naik outbound aja gw nangis anjir gegara takut sama ketinggian. Gimana pas diksarlin nanti omg",1,siap gosong gimana ospek latih militer coy outbound nang anjir gegara takut tinggi gimana pas diksarlin omg
3621,sadness,Sepertinya semua orang diwajibkan menjadi bunglon di negara antah berantah ini. Apakah ini konsekuensi dari sistem pemerintahan presidensial tapi penerapannya l sistem pemerintahan [URL],4,orang wajib bunglon negara antah antah konsekuensi sistem perintah presidensial terap l sistem perintah url
3622,anger,"Mau nanya dong [USERNAME] tadi saya paketin internet berbagi, itu saya pikir utk orang lain. Tapi malah paket saya yg aktif. Ini bagaimana ya? Klo begini saya rugi. Padahal sy mau ngirim ke adik saya.. [URL]",0,username paketin internet bagi pikir orang paket aktif ya rugi ngirim adik url
3623,happy,"Ramai, itukah dirimu? Kurasa memang iya, namun ramaimu tidak menimbulkan kebisingan melainkan terciptanya sebuah kenyamanan bagimu dan bagi orang2 d sekitarmu",2,ramai diri rasa iya ramai timbul bising cipta nyaman bagi orang d sekitar
3624,sadness,"Emang ngerasa masih kurang banget pengalaman (kopi), sempet ngeshift di cafe tapi ternyata tidak sesuai ekspektasi, masih butuh dan pengen banget punya banyak pengalaman di bidang kopi, apa part time di ""coffee shop"" solusinya?",4,alam kopi sempet ngeshift cafe sesuai ekspektasi butuh alam bidang kopi part time coffee shop solusi
3625,fear,"[USERNAME] min mau nanya misal ada kesalahan buku pajak harusnya ppn tp trnyata pph minyak bumi spt gmbr brikut, solusinya gmn?? [URL]",1,username min salah buku pajak ppn pph minyak bumi gambar brikut solusi url
3626,sadness,Kppn punya akun fb? Ig? Twitter? Apa yg boleh dipost kppn dan apa yg enggak? Apa yg bisa diketahui umum apa yg enggak? Apa kami sempet update medsos kantor sdgkan medsos kami jg susah cari konten. (dyaar),4,kppn akun facebook ig twitter dipost kppn sempet update medsos kantor sdgkan medsos susah cari konten dyaar
3627,love,[USERNAME] Same gue bukan orang yang ekpresif susah buat ngungkapin perasaan padahal sangat bersyukur punya mereka dan gue sayang banget sama mereka entah itu keluarga/sahabat / pasangan,3,username same orang ekpresif susah ngungkapin asa syukur sayang keluargasahabat pasang
3628,love,"entah kenapa, di tempat ini sy merasa dekat sekali dgn sang pencipta. untuk itu aku selalu ingin mengunjungimu wukir mahendraku. [URL]",3,sang cipta unjung wukir mahendraku url
3629,happy,"Terima kasih Tuhan , tepat hari ini aku 23 tahun (1 jam lagi). Aku cuma berharap semakin banyak orang yang tulus sayang dan perduli sama aku tanpa memandang sebelah mata , lancarkan semua usaha ku dan dewasakanlah pemikiranku .",2,terima kasih tuhan jam harap orang tulus sayang duli pandang belah mata lancar usaha ku dewasa pikir
3630,anger,"Semakin terang, semakin jelas betapa busuknya orang yang menjatuhkan & memenjarakan Ahok berkedok agama! Sesunguhnya mereka orang paling jahat setara setan iblis sebab agama pun dijadikan kedok mengelabui umat! Hanya orang2 dungu ",0,terang betapa busuk orang jatuh penjara ahok kedok agama sesunguhnya orang jahat tara setan iblis agama jadi kedok kelabu umat orang dungu
3631,anger,"Dear [USERNAME] tolong dengan sangat, para driver di edukasi kembali. Kalo emang nomernya ganti, itu di info di aplikasi. Saya sampai harus cancel 2x karena driver tidak bisa dihub sama sekali (chat gak di bales & telp gak aktif). Terima kasih.",0,dear username tolong driver edukasi nomernya ganti info aplikasi cancel x driver dihub chat balas telepon aktif terima kasih
3632,fear,[USERNAME] Takut dikira fitnah tp emang bener adanya huhu yaudah lah ga mau macem macem di internet nanti aq diblacklist sama holcim asli:(,1,username takut fitnah huhu yaudah macem macem internet diblacklist holcim asli
3633,sadness,"Ya Allah, di timeline berderet twit dari bmkg. Gempa susulannya berlanjut sampe sekarang dan hanya berselang beberapa menit. #PrayForLombok.. stay safe",4,ya allah timeline deret twit bmkg gempa susul lanjut selang menit prayforlombok stay safe
3634,fear,"[USERNAME] Aku :( Aku takut masa sama jalanan rame, nyalinya cepet ciut. Tapi kalau kepepettttt banget, aku paksain ya bisa cuma masih kaku gitu :""(",1,username takut jalan ramai nyali cepat ciut kepepettttt paksain ya kaku
3635,happy,"Wah ini lucu banget desain [USERNAME] , ada yang bati dan Hello Kitty juga #GoldReinvented #AntamLogamMulia",2,lucu desain username bati hello kitty goldreinvented antamlogammulia
3636,happy,"Ternyata saya bisa dan enak makan dengan menu yang dibuatkan oleh COACH saya. Alhamdulillah, serasa tidak percaya kalau sedang melakukan diet.",2,enak makan menu buat coach alhamdulillah serasa percaya diet
3637,sadness,"Ternyata setelah sidang skripsi, makin sadar kalo skripsi itu cuma bagian kecil dalam hidup, yg sebenernya gaada apa-apanya dibandingin kehidupan setelahnya",4,sidang skripsi sadar skripsi hidup apaapanya dibandingin hidup telah
3638,fear,"gue bingung dong ini sebenernya gue ga cocok atau cara make gue salah, mau lanjut make takut muka gue nambah ga karuan nanti, mau berhenti sayang bok msh banyak bet",1,bingung cocok pakai salah pakai takut muka karuan henti sayang bok bet
3639,happy,"Ketika naek gojek dan mas gojeknya gabisa ngomong dengan pendengarannya terganggu, tapi mereka masih tetap berusaha kerja keras meski memiliki kekurangan. Pantaskah kita selalu mengeluh? Bersyukur lah dengan apa yg diberikan tuhan kepada kita :)",2,gojek mas gojek bicara dengar ganggu usaha kerja keras milik kurang pantas keluh syukur tuhan
3640,anger,"Karena kalimat ""masasih uang yg kmrn dksh gacukup"" - ""boros bangetsih, masa uangnya tinggal segini"" lantas si pengatur keuanganpun ingin murka rasanya :')",0,kalimat masasih uang kemarin kasih gacukup boros bangetsih uang tinggal gin lantas si atur uang murka
3641,love,` emak kate emak kate perhatian banget sama anak-anaknya. tegas banget emakku! sering nongol juga di grup. semangat terus ya mak. sehat terus. aku sayang emak.,3,emak kate emak kate perhati anakanaknya emakku nongol grup semangat ya mak sehat sayang emak
3642,love,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] nek sinh mas drumer kui yo jelas cinta terindah no, kenangan tak terlupakan.. di mention wae cur..",3,username username username username nek sinh mas drumer kui yo cinta indah no kenang lupa mention wae cur
3643,happy,Awalilah pagimu dengan pikiran yang jernih serta positif meraih mimpi. Selamat hari Senin,2,awal pagi pikir jernih positif raih mimpi selamat senin
3644,fear,"Logika nya, ketika rumahmu diminta untuk menampung orang yang belum kamu kenal selama 40 hari apa gak takut dan tidak nyaman? Kalo saya sih takut dan tidak nyaman walaupun ada surat rekomendasi...",1,logika nya rumah tampung orang kenal takut nyaman sih takut nyaman surat rekomendasi
3645,happy,"Seminar Proposal Stay positive, work hard, and make it happen  Terima kasih, teman-teman semua. Your presence is more than enough. Semangat",2,seminar proposal stay positive work hard and pakai it happen terima kasih temanteman your presence is more than enough semangat
3646,happy,"Banyak. Yg paling kuingat pas mau bayar kuliah beberapa tahun lalu. Waktu pembayaran masih agak lama, tapi kubilang 3 hari lagi deadline, hanya karena ingin cepat nyusun jadwal. Beberapa jam kemudian beliau telpon kalo duitnya udah dikirim.",2,ingat pas bayar kuliah bayar bilang deadline cepat nyusun jadwal jam beliau telepon duit kirim
3647,love,"g ikut ospek jurusan ada berkahnya, brwl dr krn g ikut ospek krn skit (hoream) jd kenal-& deket ,btw doi org yg bkn jdi semngt kuliah , doi orgnya pinter,pejuang sngad,atlet,model,duta,hits dll pd intinya jauh w sm aing yg tdr ml wkwk, ily qam trs smngtt!!",3,ospek jurus berkah brwl ospek sakit hoream kenal deket doi orang semngt kuliah doi orgnya pinterpejuang sngadatletmodeldutahits inti aing tidur ml wkwk cinta qam smngtt
3648,anger,[USERNAME] Kok di bali [USERNAME] tidak pernah beraksi menangkap si tikus2 KORUPSI...?? Apakah pejabat2 di bali 1 jalur sama presiden sehingga [USERNAME] enggan/ sungkan atau takut menangkap koruptor2 yang merugikan anggaran negara.,0,username bal username aksi tangkap si tikus korupsi jabat bal jalur presiden username enggan sungkan takut tangkap koruptor rugi anggar negara
3649,happy,"[USERNAME] [USERNAME] Setuju, ajarkan kedamaian dan sampaikan pemahaman isalam sebagai agama sempurna dalam mengatur hidup di dunia hingga akhirat. baik dalam adab individu, masyarakat dan bernegara. Allahu a'lam",2,username username tuju ajar damai paham isalam agama sempurna atur hidup dunia akhirat adab individu masyarakat negara allahu alam
3650,love,"Cinta masih bergerimis di atap hati, menanti datangnya deras rindu membasuh jiwa. Bila kelak temali hati terjalin kasih, jangan biarkan terputus di ujung prasangka.",3,cinta gerim atap hati datang deras rindu basuh jiwa kelak temali hati jalin kasih biar putus ujung prasangka
3651,happy,"Yang maha membolak-balikkan hati, alhamdulillah for everything god. Hatiku tenang karena mengetahui bahwa apa yang ditakdirkan untukku tidak akan pernah melewatkanku. [URL]",2,maha membolakbalikkan hati alhamdulillah for everything god hati tenang takdir untuk lewat url
3652,love,"Gua suka sama Sodara gua sendiri, dia itu cucu dari kakak ibu gua. Kita dikenalin pas SMA sama kakak kelas gua. Sekarang kita udah sama2 kuliah di bidang medis. Gua sayang parah sm dia.",3,suka saudara cucu kakak dikenalin pas sma kakak kelas kuliah bidang medis sayang parah
3653,fear,"Kalo aku sendiri waktu pertama kali sampe ke guest house-nya emang agak takut. Tapi kalo aku sih bukan ke arah karena bisa ngedeteksi ada apa2, cuma karena orangnya memang penakut wkwk. Apalagi guest house-nya dalam keadaan sepi dan kosong.",1,kali guest housenya takut sih arah ngedeteksi orang takut wkwk guest housenya sepi kosong
3654,fear,"saking takut salah ngetik mo ngechat ke dosen wali, gue ngetiknya di note dulu setelah itu perbaiki-perbaiki-copy-paste ke roomchat-cek-cek-cek lagi-delete-buka note lagi-perbaiki-perbaiki-buka whatsapp-close-gajadi chat deh mules gue mo pup dulu aku lemah",1,saking takut salah ketik ngechat dosen wali ngetiknya note perbaikiperbaikicopypaste roomchatcekcekcek lagideletebuka note lagiperbaikiperbaikibuka whatsappclosegajadi chat deh mules pup lemah
3655,anger,drpd keseel aja mikirin omongan nyokap gw kmrn ..ntr mau nyantai aja tenangin otak ngadem lama nongki di BK Balkot aja dah sampe sore [URL],0,keseel pikir omong nyokap kemarin santai tenangin otak ngadem nongki buku balkot sore url
3656,sadness,"[USERNAME] Narsumku rutin minum obatnya. Pernah dia skip setahun gak minum obat, karena waktu itu ngerasa dia baik2 aja. Begitu skip minum obat, dia balik lagi dengar bisikan2, bahkan lebih parah. Kalau minum obatnya terkontrol, dia bilang menjalank",4,username narsumku rutin minum obat skip tahun minum obat skip minum obat dengar bisik parah minum obat kontrol bilang menjalank
3657,anger,"Cowo yg berpenghasilan kecil tapi usaha sendiri itu JAUH lebih patut di sukai, di hargai, dari yg berpenghasilan besar tapi lewat belakang.",0,cowok hasil usaha patut suka harga hasil
3658,fear,jadi acc aku belom dikasih nomer hp. sedangkan temen aku pas mau ngasih nomer hpalah ke suspend permanen jadi aku hrs gmn? takut juga jadinya,1,acc kasih nomer hp teman pas kasih nomer hpalah suspend permanen takut
3659,love,"Adalah bapak yang setia mendampingi ibu. Adalah bapak yg terus berusaha melucu bikin ibu ketawa. Adalah bapak yg masih menganggap anak 24 tahun ini masih kecil. Adalah bapak yang paling cemburu ketika ada laki2 datang ke gadisnya. Luar biasa ya. Cinta sekali, bapak",3,setia damping usaha lucu bikin tertawa anggap anak cemburu laki gadis ya cinta
3660,love,Dari matamu matamu kumulai jatuh cinta~,3,mata mata mula jatuh cinta
3661,anger,"Kita mah ngerasa ga enak kalo membiarkan orang, soalnya udah sering ngerasain ga enaknya di biarkan sama orang. Tapi kok gitu sih mereka...",0,mah enak biar orang rasa enak biar orang sih
3662,love,"Sayang banget sama orang2 ini. Semoga selalu sehat dan bahagia, diberikan limpahan rezeki dan jodoh yg baik. See u in another trip my loves! [URL]",3,sayang orang moga sehat bahagia limpah rezeki jodoh see in another trip my loves url
3663,anger,Kalo ga bisa ya udah terima aja. Ini malah ngomel2 ga jelas trs ngumpul di depan pembatas gitu. Bikin macet manusia asli. Yang bikin ribet itu emak2nya Anak muda sama bapak2nya agak selow dan langsung menerima informasi secara baik dan ga treak2 gajelas. Ky pasar asli tadi tu,0,ya terima ngomel ngumpul batas bikin macet manusia asli bikin ribet emaknya anak muda bapak sebentar langsung terima informasi treak ky pasar asli
